Tracker;Operation on;Type;Occurrences
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.BeginLockScopeNode;168
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NotNode;31
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LoadFieldNode;5469
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.RightShiftNode;626
24;GET_INDEXED;org.graalvm.compiler.replacements.amd64.AMD64FloatConvertNode;196
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LoadIndexedNode;1792
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;13774
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;1373
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.FloatingReadNode;21646
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.LeftShiftNode;6957
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatDivNode;1640
24;GET_INDEXED;org.graalvm.compiler.nodes.BeginNode;74139
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.PatchReturnAddressNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.FixedValueAnchorNode;1200
24;GET_INDEXED;org.graalvm.compiler.nodes.java.FinalFieldBarrierNode;12
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SqrtNode;365
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NarrowNode;1378
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.address.OffsetAddressNode;32477
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatConvertNode;2283
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;730
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.CurrentLockNode;198
24;GET_INDEXED;org.graalvm.compiler.nodes.SafepointNode;847
24;GET_INDEXED;org.graalvm.compiler.nodes.java.InstanceOfNode;568
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.AllocatedObjectNode;685
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SignedDivNode;375
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;52
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.PointerEqualsNode;1915
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.HotSpotDirectCallTargetNode;2178
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.StoreHubNode;24
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.IdentityHashCodeNode;15
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;44
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatEqualsNode;653
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;13960
24;GET_INDEXED;org.graalvm.compiler.nodes.java.RegisterFinalizerNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;4688
24;GET_INDEXED;org.graalvm.compiler.nodes.EndNode;39730
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;6792
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.ObjectCloneNode;1
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubForeignCallNode;35
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;6
24;GET_INDEXED;org.graalvm.compiler.nodes.ConstantNode;26077
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerTestNode;1541
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.BinaryMathIntrinsicNode;79
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.ForeignCallNode;2228
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.LoadHubNode;1024
24;GET_INDEXED;org.graalvm.compiler.nodes.java.StoreFieldNode;1130
